City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
357,Hithadhoo,-0.6,73.0833,81.21,76,100,13.22,MV,2021-07-23 02:09:05,overcast clouds
358,Eirunepe,-6.6603,-69.8736,72.95,65,10,2.75,BR,2021-07-23 02:07:08,clear sky
359,Tirupati,13.65,79.4167,85.23,62,75,5.75,IN,2021-07-23 02:09:06,broken clouds
360,Gat,31.61,34.7642,77.68,100,61,5.14,IL,2021-07-23 02:06:02,broken clouds
361,Deputatskiy,69.3,139.9,60.35,53,36,7.34,RU,2021-07-23 02:09:07,scattered clouds
362,Priekule,56.4468,21.5897,67.39,94,8,5.88,LV,2021-07-23 02:09:07,clear sky
363,Bayir,37.2687,28.2167,68.52,57,0,5.77,TR,2021-07-23 02:09:07,clear sky
364,Rawson,-43.3002,-65.1023,53.53,48,100,9.84,AR,2021-07-23 02:09:08,overcast clouds
365,Port Hedland,-20.3167,118.5667,78.85,38,8,8.05,AU,2021-07-23 02:09:08,clear sky
366,Inuvik,68.3499,-133.7218,64.92,51,39,17.72,CA,2021-07-23 02:09:09,scattered clouds
367,Sitka,57.0531,-135.33,62.49,55,90,14.97,US,2021-07-23 02:09:09,overcast clouds
368,Carballo,43.213,-8.691,63.82,92,86,3.27,ES,2021-07-23 02:09:10,overcast clouds
369,Bom Sucesso,-21.0331,-44.7581,51.93,85,0,5.37,BR,2021-07-23 02:09:10,clear sky
370,Kaeo,-35.1,173.7833,57.97,77,19,5.35,NZ,2021-07-23 02:09:10,few clouds
371,Hovd,48.0056,91.6419,78.58,25,100,5.97,MN,2021-07-23 02:09:11,overcast clouds
372,North Platte,41.1239,-100.7654,86.99,55,1,1.01,US,2021-07-23 02:09:11,clear sky
373,Koumac,-20.5667,164.2833,75.63,62,0,6.96,NC,2021-07-23 02:09:12,clear sky
374,Ransang,8.9603,117.5828,86.36,68,100,15.84,PH,2021-07-23 02:09:12,overcast clouds
375,Namibe,-15.1961,12.1522,64.92,82,0,6.08,AO,2021-07-23 02:09:13,clear sky
376,Acari,-15.4311,-74.6158,66.61,71,21,2.8,PE,2021-07-23 02:09:13,few clouds
377,Zabaykalsk,49.6333,117.3167,72.82,73,91,11.39,RU,2021-07-23 02:09:13,overcast clouds
378,Udachnyy,66.4167,112.4,71.28,37,34,11.27,RU,2021-07-23 02:09:14,scattered clouds
379,Ilebo,-4.3167,20.5833,68.47,40,44,1.16,CD,2021-07-23 02:09:14,scattered clouds
380,Umm Lajj,25.0213,37.2685,83.7,62,50,5.3,SA,2021-07-23 02:09:15,scattered clouds
381,Talcahuano,-36.7167,-73.1167,47.88,100,100,6.91,CL,2021-07-23 02:09:15,mist
382,Almunecar,36.7339,-3.6907,83.88,62,11,1.41,ES,2021-07-23 02:09:16,few clouds
383,Banjar,-8.19,114.9675,80.46,61,4,2.44,ID,2021-07-23 02:09:16,clear sky
384,Hof,50.3167,11.9167,59.05,77,0,3.0,DE,2021-07-23 02:09:16,clear sky
385,Haimen,23.1935,116.6142,87.89,69,3,4.29,CN,2021-07-23 02:09:17,clear sky
386,Adrar,20.5022,-10.0711,86.65,16,7,8.99,MR,2021-07-23 02:09:17,clear sky
387,Kahului,20.8947,-156.47,85.26,70,40,23.02,US,2021-07-23 02:09:18,scattered clouds
388,Neuquen,-38.9516,-68.0591,39.09,70,0,2.3,AR,2021-07-23 02:09:18,clear sky
389,Skibbereen,51.55,-9.2667,66.0,90,100,12.21,IE,2021-07-23 02:09:19,overcast clouds
390,Chumikan,54.7183,135.315,71.6,68,8,6.6,RU,2021-07-23 02:09:19,clear sky
391,Yura,-16.2522,-71.6797,55.92,19,0,6.91,PE,2021-07-23 02:09:20,clear sky
392,Gisborne,-38.6533,178.0042,53.94,72,36,9.6,NZ,2021-07-23 02:09:20,scattered clouds
393,Alyangula,-13.8483,136.4192,78.67,63,43,3.51,AU,2021-07-23 02:09:20,scattered clouds
394,Selenginsk,52.0064,106.8647,72.01,54,6,6.82,RU,2021-07-23 02:09:21,clear sky
395,Srikakulam,18.3,83.9,82.58,78,98,7.74,IN,2021-07-23 02:09:21,overcast clouds
396,Seoul,37.5683,126.9778,93.61,46,62,2.59,KR,2021-07-23 02:09:22,broken clouds
397,Dabakala,8.3667,-4.4333,70.39,97,43,5.77,CI,2021-07-23 02:09:22,scattered clouds
398,Honiara,-9.4333,159.95,84.07,75,63,6.53,SB,2021-07-23 02:09:22,broken clouds
399,Phanom Sarakham,13.7479,101.3553,84.09,87,100,10.04,TH,2021-07-23 02:09:23,overcast clouds
400,Dunedin,-45.8742,170.5036,54.81,53,9,8.01,NZ,2021-07-23 02:09:23,clear sky
401,Aykhal,66.0,111.5,68.61,38,67,7.38,RU,2021-07-23 02:09:24,broken clouds
402,Liuzhou,24.3126,109.3892,86.92,71,25,5.21,CN,2021-07-23 02:09:24,scattered clouds
403,Luba,3.4568,8.5547,76.48,86,100,9.4,GQ,2021-07-23 02:09:24,light rain
404,Broken Hill,-31.95,141.4333,48.87,78,85,15.21,AU,2021-07-23 02:09:25,overcast clouds
405,Gravdal,68.1214,13.5031,48.78,78,100,10.09,NO,2021-07-23 02:09:25,overcast clouds
406,Takaka,-40.85,172.8,56.97,87,94,3.06,NZ,2021-07-23 02:09:26,overcast clouds
407,Banikoara,11.2985,2.4386,74.86,79,93,6.49,BJ,2021-07-23 02:07:07,overcast clouds
408,Strelka,58.0728,93.0344,71.33,51,0,2.42,RU,2021-07-23 02:09:26,clear sky
409,Juneau,58.3019,-134.4197,60.85,88,90,1.01,US,2021-07-23 02:09:27,overcast clouds
410,Mlonggo,-6.5333,110.7,84.09,60,65,2.24,ID,2021-07-23 01:59:27,broken clouds
411,Jaru,-10.4389,-62.4664,74.55,43,0,1.36,BR,2021-07-23 01:59:27,clear sky
412,Benito Juarez,19.385,-99.165,64.0,68,75,10.0,MX,2021-07-23 02:06:43,broken clouds
413,Alpena,45.0617,-83.4327,66.52,88,75,0.0,US,2021-07-23 02:09:28,broken clouds
414,Madimba,-10.4,40.3333,69.66,90,56,7.9,TZ,2021-07-23 01:59:29,broken clouds
415,Leningradskiy,69.3833,178.4167,39.65,81,100,11.01,RU,2021-07-23 01:59:29,overcast clouds
416,Aden,12.7794,45.0367,84.25,74,100,0.87,YE,2021-07-23 01:59:30,overcast clouds
417,Skaerbaek,55.1573,8.769,60.69,75,100,10.22,DK,2021-07-23 01:59:30,overcast clouds
418,Nanortalik,60.1432,-45.2371,43.77,93,99,6.51,GL,2021-07-23 01:59:31,overcast clouds
419,Sao Mateus,-18.7161,-39.8589,64.63,79,56,4.88,BR,2021-07-23 01:59:31,broken clouds
420,Chapais,49.7834,-74.8492,64.18,64,79,3.6,CA,2021-07-23 01:59:31,broken clouds
421,Gawler,-34.6,138.7333,54.91,88,67,6.96,AU,2021-07-23 01:59:32,broken clouds
422,Hauterive,46.0901,3.4459,63.36,86,7,2.37,FR,2021-07-23 01:59:32,clear sky
423,Hun,29.1268,15.9477,75.09,61,0,4.43,LY,2021-07-23 01:59:33,clear sky
424,Itaituba,-4.2761,-55.9836,78.98,68,94,2.55,BR,2021-07-23 01:59:33,overcast clouds
425,Najran,17.4924,44.1277,70.45,55,100,15.43,SA,2021-07-23 01:59:34,overcast clouds
426,Arlit,18.7369,7.3853,88.59,39,93,5.06,NE,2021-07-23 01:59:34,overcast clouds
427,Lasa,46.6166,10.7002,57.94,85,0,3.36,IT,2021-07-23 01:59:34,clear sky
428,Ilo,-17.6394,-71.3375,59.23,84,68,2.1,PE,2021-07-23 01:59:35,broken clouds
429,Vila Franca Do Campo,37.7167,-25.4333,68.41,83,17,4.79,PT,2021-07-23 01:59:35,few clouds
430,Ulaangom,49.9811,92.0667,80.8,30,100,5.39,MN,2021-07-23 01:59:36,overcast clouds
431,Yaan,7.3833,8.5667,70.9,91,100,4.97,NG,2021-07-23 01:59:36,overcast clouds
432,Trinidad,-14.8333,-64.9,71.24,48,0,2.48,BO,2021-07-23 01:59:37,clear sky
433,Erzin,36.9559,36.2,79.32,92,39,0.96,TR,2021-07-23 01:59:37,scattered clouds
434,Matagalpa,12.9256,-85.9175,73.02,71,100,11.95,NI,2021-07-23 01:59:37,overcast clouds
435,Samagaltay,50.6022,95.0047,79.41,32,100,4.81,RU,2021-07-23 01:59:38,overcast clouds
436,Praia,14.9215,-23.5087,77.54,73,75,6.91,CV,2021-07-23 01:59:38,broken clouds
437,Teguldet,57.3064,88.1667,71.26,51,3,6.44,RU,2021-07-23 01:59:39,clear sky
438,Malm,64.0721,11.2172,53.8,91,98,8.52,NO,2021-07-23 01:59:39,overcast clouds
439,Pavlovskiy,57.8424,54.8436,55.8,95,18,3.49,RU,2021-07-23 01:59:40,few clouds
440,Maamba,-17.3667,27.15,53.98,28,30,4.61,ZM,2021-07-23 01:59:40,scattered clouds
441,Husavik,66.0449,-17.3389,53.51,76,74,4.94,IS,2021-07-23 01:59:41,broken clouds
442,Cayenne,4.9333,-52.3333,79.09,86,20,2.3,GF,2021-07-23 01:59:41,few clouds
443,Port Stanley,-51.7,-57.85,40.78,94,100,12.15,FK,2021-07-23 01:59:42,overcast clouds
444,Flinders,-34.5833,150.8552,57.18,65,90,1.99,AU,2021-07-23 01:59:42,overcast clouds
445,Langsa,4.4683,97.9683,81.64,76,100,1.88,ID,2021-07-23 01:59:42,overcast clouds
446,Olafsvik,64.8945,-23.7142,52.16,97,100,11.5,IS,2021-07-23 01:59:43,overcast clouds
447,Hailun,47.45,126.9333,82.63,72,70,13.27,CN,2021-07-23 01:59:43,broken clouds
448,Aksarka,66.5606,67.7975,54.36,52,100,7.0,RU,2021-07-23 01:59:44,overcast clouds
449,Ferme-Neuve,46.7001,-75.4493,60.58,92,100,2.37,CA,2021-07-23 01:59:44,overcast clouds
450,Amapa,1.0,-52.0,71.47,99,100,2.39,BR,2021-07-23 01:59:44,moderate rain
451,Coahuayana,18.7333,-103.6833,80.82,85,98,0.36,MX,2021-07-23 01:59:45,overcast clouds
452,Beterou,9.1992,2.2586,70.99,96,100,4.47,BJ,2021-07-23 01:59:46,overcast clouds
453,Goedereede,51.8175,3.9806,60.8,82,1,9.91,NL,2021-07-23 01:59:17,clear sky
454,Ust-Maya,60.4167,134.5333,78.8,47,99,1.39,RU,2021-07-23 01:59:46,overcast clouds
455,Blackwater,-23.5833,148.8833,72.09,45,0,16.6,AU,2021-07-23 01:59:47,clear sky
456,Nhulunbuy,-12.2333,136.7667,86.61,51,20,6.91,AU,2021-07-23 01:59:47,few clouds
457,San Patricio,28.017,-97.5169,86.09,75,88,11.72,US,2021-07-23 01:59:47,overcast clouds
458,Shingu,33.7333,135.9833,85.19,77,100,7.49,JP,2021-07-23 01:59:48,overcast clouds
459,Grand Gaube,-20.0064,57.6608,69.39,74,16,7.0,MU,2021-07-23 01:59:48,light rain
460,San Jose,37.3394,-121.895,79.84,53,1,8.01,US,2021-07-23 01:57:53,clear sky
461,Young,-32.6833,-57.6333,53.22,89,41,7.43,UY,2021-07-23 01:59:49,scattered clouds
462,Toba,34.4833,136.85,92.28,72,93,5.84,JP,2021-07-23 01:59:49,overcast clouds
463,Inhambane,-23.865,35.3833,66.2,62,0,15.5,MZ,2021-07-23 01:57:05,clear sky
464,Pitkyaranta,61.5734,31.4792,51.37,88,66,8.05,RU,2021-07-23 01:59:50,broken clouds
465,Bara,10.3744,10.7288,72.63,93,100,8.55,NG,2021-07-23 01:59:50,light rain
466,Bambanglipuro,-7.95,110.2833,82.44,70,5,6.2,ID,2021-07-23 01:59:51,clear sky
467,Alta Floresta,-9.8756,-56.0861,72.43,38,0,3.85,BR,2021-07-23 01:59:51,clear sky
468,Kabalo,-6.05,26.9167,72.5,39,28,4.18,CD,2021-07-23 01:59:52,scattered clouds
469,Tenenkou,14.4572,-4.9169,80.22,67,34,15.55,ML,2021-07-23 01:59:52,scattered clouds
470,Tommot,58.9564,126.2925,75.18,67,97,9.42,RU,2021-07-23 01:59:53,light rain
471,Verkhoyansk,67.5447,133.385,71.91,40,47,1.41,RU,2021-07-23 01:59:53,scattered clouds
472,Zhigansk,66.7697,123.3711,68.31,62,100,4.27,RU,2021-07-23 01:59:53,overcast clouds
473,Naze,28.3667,129.4833,77.92,90,100,26.4,JP,2021-07-23 01:59:54,moderate rain
474,Asau,46.4333,26.4,59.76,91,14,4.41,RO,2021-07-23 01:59:54,few clouds
475,Caxito,-8.5785,13.6643,71.01,81,100,0.2,AO,2021-07-23 01:59:55,overcast clouds
476,Weiser,44.251,-116.9693,95.31,15,0,8.19,US,2021-07-23 01:59:55,clear sky
477,Meulaboh,4.1363,96.1285,80.94,76,47,2.06,ID,2021-07-23 01:59:56,scattered clouds
478,Portland,45.5234,-122.6762,81.55,41,1,4.0,US,2021-07-23 01:55:43,clear sky
479,Genhe,50.7833,121.5167,79.47,60,97,10.96,CN,2021-07-23 01:59:57,overcast clouds
480,Icod De Los Vinos,28.3724,-16.7119,72.95,45,0,10.89,ES,2021-07-23 01:59:57,clear sky
481,Pochutla,15.7432,-96.4661,77.88,85,80,3.31,MX,2021-07-23 01:59:57,broken clouds
482,Buraydah,26.326,43.975,91.85,19,12,5.28,SA,2021-07-23 01:59:58,few clouds
483,Pipraich,26.8264,83.53,86.05,77,33,9.06,IN,2021-07-23 01:59:58,scattered clouds
484,Rustenburg,-25.6676,27.2421,32.0,51,0,6.38,ZA,2021-07-23 01:59:59,clear sky
485,Huarmey,-10.0681,-78.1522,65.14,82,15,8.37,PE,2021-07-23 01:59:59,few clouds
486,Okato,-39.2,173.8833,54.43,82,40,7.27,NZ,2021-07-23 02:00:00,scattered clouds
487,Puerto Narino,-3.7703,-70.3831,76.64,71,99,0.96,CO,2021-07-23 02:00:01,overcast clouds
488,Makakilo City,21.3469,-158.0858,80.69,66,100,20.67,US,2021-07-23 02:00:01,overcast clouds
489,Gilbues,-9.8317,-45.3439,69.13,52,0,4.38,BR,2021-07-23 02:00:02,clear sky
490,Monywa,22.1167,95.1333,79.3,83,100,13.51,MM,2021-07-23 02:00:03,overcast clouds
491,San Rafael,-34.6177,-68.3301,56.39,27,100,2.86,AR,2021-07-23 02:00:04,overcast clouds
492,Sur,22.5667,59.5289,91.27,56,0,8.37,OM,2021-07-23 02:00:04,clear sky
493,Colares,38.7992,-9.4469,67.33,77,62,1.99,PT,2021-07-23 02:00:05,broken clouds
494,Owando,-0.4819,15.8999,77.4,65,99,4.7,CG,2021-07-23 02:00:05,light rain
495,Narrabri,-30.3167,149.7833,54.52,66,75,27.63,AU,2021-07-23 02:00:06,light rain
496,Nong Chik,6.8436,101.178,83.55,76,60,7.61,TH,2021-07-23 02:00:07,broken clouds
497,Dzaoudzi,-12.7887,45.2699,76.89,73,0,16.11,YT,2021-07-23 02:00:08,clear sky
498,Tateyama,34.9833,139.8667,91.15,71,17,6.67,JP,2021-07-23 02:00:09,few clouds
499,Huilong,31.8111,121.655,84.97,74,0,18.9,CN,2021-07-23 02:00:10,clear sky
500,Port Lincoln,-34.7333,135.8667,56.41,65,78,11.79,AU,2021-07-23 02:00:10,broken clouds
501,Ucluelet,48.9329,-125.5528,74.05,73,100,1.99,CA,2021-07-23 01:56:11,overcast clouds
502,Santa Isabel Do Rio Negro,-0.4139,-65.0192,72.95,97,80,0.47,BR,2021-07-23 02:00:11,broken clouds
503,Watsa,3.0372,29.5355,63.37,98,83,2.13,CD,2021-07-23 02:00:12,light rain
504,Vallenar,-28.5708,-70.7581,56.62,61,36,0.56,CL,2021-07-23 02:00:12,scattered clouds
505,Dawei,14.0833,98.2,77.36,94,100,7.56,MM,2021-07-23 02:00:13,moderate rain
506,Japura,-0.3167,102.35,84.76,66,87,3.29,ID,2021-07-23 02:00:14,overcast clouds
507,Sioux Lookout,50.1001,-91.917,73.22,65,84,7.4,CA,2021-07-23 02:00:14,broken clouds
508,Morondava,-20.2833,44.2833,68.13,80,23,9.01,MG,2021-07-23 02:00:15,few clouds
509,Beira,-19.8436,34.8389,71.82,81,34,12.71,MZ,2021-07-23 02:00:15,light rain
510,Oranjemund,-28.55,16.4333,53.67,40,1,8.81,NA,2021-07-23 02:00:16,clear sky
511,Marsa Matruh,31.3525,27.2453,78.55,78,0,12.39,EG,2021-07-23 02:00:17,clear sky
512,Marzuq,14.4,46.4667,74.89,64,85,6.6,YE,2021-07-23 02:00:17,overcast clouds
513,Pacific Grove,36.6177,-121.9166,79.14,86,67,5.99,US,2021-07-23 02:00:18,broken clouds
514,Busca,44.5181,7.4743,69.58,88,75,5.75,IT,2021-07-23 02:00:18,broken clouds
515,Slave Lake,55.2834,-114.769,61.5,48,57,13.42,CA,2021-07-23 02:00:11,broken clouds
516,Salina,38.8403,-97.6114,84.85,51,0,20.2,US,2021-07-23 01:58:59,clear sky
517,Elat,29.5581,34.9482,81.79,55,0,4.81,IL,2021-07-23 02:00:19,clear sky
518,Pringsewu,-5.3582,104.9744,80.42,84,91,2.66,ID,2021-07-23 02:00:20,overcast clouds
519,Celestun,20.8667,-90.4,82.9,74,0,16.11,MX,2021-07-23 02:00:21,clear sky
520,Sawakin,19.1059,37.3321,90.0,55,100,16.15,SD,2021-07-23 02:00:21,overcast clouds
521,Tazmalt,36.3868,4.3989,82.83,28,0,2.89,DZ,2021-07-23 02:00:22,clear sky
522,Biscarrosse,44.3945,-1.1672,73.69,94,90,4.61,FR,2021-07-23 02:00:23,overcast clouds
523,Rapid City,44.0805,-103.231,77.32,77,75,8.01,US,2021-07-23 01:58:46,broken clouds
524,Bocas Del Toro,9.3333,-82.25,83.07,87,100,7.65,PA,2021-07-23 02:00:23,overcast clouds
525,Koslan,63.4564,48.8989,51.55,83,100,3.47,RU,2021-07-23 02:00:24,overcast clouds
526,Achit,56.7985,57.8994,55.72,94,100,11.18,RU,2021-07-23 02:00:25,overcast clouds
527,Komsomolskiy,40.4272,71.7189,79.52,34,0,4.61,UZ,2021-07-23 02:00:25,clear sky
528,Vryburg,-26.9566,24.7284,25.84,56,0,7.81,ZA,2021-07-23 02:00:26,clear sky
529,Heihe,50.2441,127.4902,82.98,62,98,13.85,CN,2021-07-23 02:00:26,moderate rain
530,Kasamwa,-2.85,32.4333,62.47,56,6,3.96,TZ,2021-07-23 02:00:27,clear sky
531,Sola,-13.8833,167.55,80.76,79,32,16.35,VU,2021-07-23 02:00:27,scattered clouds
532,Mingguang,32.7802,117.9638,84.42,74,100,12.41,CN,2021-07-23 02:00:28,overcast clouds
533,Nuuk,64.1835,-51.7216,40.87,100,100,8.01,GL,2021-07-23 02:00:14,light rain
534,Gimli,50.6336,-96.9907,82.44,68,1,7.25,CA,2021-07-23 02:00:29,clear sky
535,Sarangani,5.4033,125.4636,84.76,74,12,16.6,PH,2021-07-23 02:00:29,few clouds
536,Koungou,-12.7336,45.2042,76.71,73,0,16.11,YT,2021-07-23 02:00:30,clear sky
537,Sherbakul,54.6316,72.3963,69.48,51,0,9.17,RU,2021-07-23 02:00:31,clear sky
538,Coihaique,-45.5752,-72.0662,35.35,98,59,5.12,CL,2021-07-23 02:00:31,light rain
539,Neiafu,-18.65,-173.9833,78.51,77,10,13.18,TO,2021-07-23 02:00:32,clear sky
540,Northam,51.0333,-4.2167,69.1,80,100,8.05,GB,2021-07-23 02:00:33,overcast clouds
541,Nakasongola,1.3089,32.4564,68.86,59,85,1.25,UG,2021-07-23 02:00:33,overcast clouds
542,Santa Rosa,14.3122,121.1114,82.11,86,100,13.98,PH,2021-07-23 01:57:37,moderate rain
543,Jibuti,11.5,42.5,84.65,53,88,6.73,DJ,2021-07-23 02:00:34,overcast clouds
544,Mega,4.05,38.3,54.37,87,10,12.66,ET,2021-07-23 02:00:35,clear sky
545,Bonavista,48.6499,-53.1147,52.12,94,96,9.6,CA,2021-07-23 02:00:35,overcast clouds
546,Aripuana,-9.1667,-60.6333,73.74,47,0,2.3,BR,2021-07-23 02:00:36,clear sky
547,Port Hardy,50.6996,-127.4199,60.84,71,100,4.81,CA,2021-07-23 02:00:11,overcast clouds
548,Alice Springs,-23.7,133.8833,60.35,41,6,12.66,AU,2021-07-23 02:00:37,clear sky
549,Sistranda,63.7256,8.834,53.91,86,100,13.67,NO,2021-07-23 02:00:37,overcast clouds
550,Orange Cove,36.6244,-119.3137,102.61,20,1,9.22,US,2021-07-23 02:00:38,clear sky
551,Whyalla,-33.0333,137.5833,55.29,94,90,12.66,AU,2021-07-23 02:00:38,overcast clouds
552,Sabha,27.0377,14.4283,79.92,40,0,15.82,LY,2021-07-23 02:00:39,clear sky
553,Bela,25.9333,81.9833,88.57,69,47,8.16,IN,2021-07-23 02:00:39,scattered clouds
554,Kodinsk,58.6881,99.1844,69.08,62,15,4.85,RU,2021-07-23 02:00:40,few clouds
555,Dumka,24.2667,87.25,83.26,80,23,15.05,IN,2021-07-23 02:00:40,few clouds
556,Kuusamo,65.9667,29.1833,46.44,76,20,8.05,FI,2021-07-23 02:00:41,few clouds
557,Sisimiut,66.9395,-53.6735,42.62,94,100,2.44,GL,2021-07-23 02:00:42,light rain
558,Manzhouli,49.6,117.4333,73.36,71,91,10.54,CN,2021-07-23 02:00:42,overcast clouds
559,Murray Bridge,-35.1167,139.2667,55.13,73,46,4.18,AU,2021-07-23 02:00:43,scattered clouds
560,Perevolotskiy,51.8763,54.1938,62.74,88,100,8.19,RU,2021-07-23 02:00:43,moderate rain
561,Tigil,57.8,158.6667,68.25,65,93,9.15,RU,2021-07-23 02:00:44,overcast clouds
562,Waddan,29.1614,16.139,74.41,63,0,4.16,LY,2021-07-23 02:00:44,clear sky
563,Darlowo,54.421,16.4107,59.95,80,0,6.85,PL,2021-07-23 02:00:45,clear sky
564,Robertsport,6.7533,-11.3686,76.15,88,100,13.2,LR,2021-07-23 02:00:45,moderate rain
565,Ust-Omchug,61.15,149.6333,52.86,94,100,1.7,RU,2021-07-23 02:00:46,light rain
566,Mayo,38.8876,-76.5119,74.12,78,4,4.16,US,2021-07-23 02:00:47,clear sky
567,Tromso,69.6496,18.957,45.25,87,75,11.5,NO,2021-07-23 02:00:15,broken clouds
568,Ramnagar,29.4,79.1167,79.52,74,99,3.67,IN,2021-07-23 02:00:48,overcast clouds
569,Pandan,14.0453,124.1694,85.69,72,100,19.06,PH,2021-07-23 02:00:48,moderate rain
570,Esperance,-33.8667,121.9,56.75,60,91,25.84,AU,2021-07-23 02:00:48,overcast clouds
571,Victoria Point,-27.5833,153.3,68.34,70,81,1.01,AU,2021-07-23 02:00:49,broken clouds
572,Birjand,32.8663,59.2211,75.27,22,83,6.85,IR,2021-07-23 02:00:49,broken clouds
573,Gander,48.9682,-54.5906,48.33,100,90,8.99,CA,2021-07-23 02:00:50,light intensity drizzle
574,Poopo,-18.3667,-66.9667,43.75,39,4,6.11,BO,2021-07-23 02:00:50,clear sky
575,Codrington,-38.2667,141.9667,46.22,86,100,11.05,AU,2021-07-23 02:00:51,overcast clouds
576,Jiangyou,31.7667,104.7167,83.21,74,72,1.07,CN,2021-07-23 02:00:51,broken clouds
577,Clermont,49.5,2.4167,66.15,83,11,7.81,FR,2021-07-23 02:00:52,few clouds
578,Vysotsk,60.6288,28.5705,57.85,76,99,10.25,RU,2021-07-23 02:00:52,overcast clouds
579,Dickinson,29.4608,-95.0513,87.19,80,54,6.96,US,2021-07-23 02:00:53,broken clouds
580,Tual,-5.6667,132.75,76.06,92,100,11.36,ID,2021-07-23 02:00:53,overcast clouds
581,Baykit,61.67,96.37,72.82,49,50,2.68,RU,2021-07-23 02:00:54,scattered clouds
582,Jimma,7.6667,36.8333,55.63,97,52,1.77,ET,2021-07-23 02:00:54,broken clouds
583,Khandagayty,50.7333,92.05,76.55,38,100,4.5,RU,2021-07-23 02:00:55,overcast clouds
584,Tighina,46.8306,29.4711,59.77,75,1,6.33,MD,2021-07-23 02:00:55,clear sky
585,Gboko,7.3179,8.9951,70.25,92,100,6.96,NG,2021-07-23 02:00:56,overcast clouds
586,Beloha,-25.1667,45.05,64.42,85,7,4.52,MG,2021-07-23 02:00:56,clear sky
587,Ossora,59.2353,163.0719,62.2,70,89,7.29,RU,2021-07-23 02:00:57,overcast clouds
588,Monster,52.0258,4.175,61.95,88,2,1.01,NL,2021-07-23 02:00:57,clear sky
589,Evanston,42.0411,-87.6901,79.97,77,86,4.0,US,2021-07-23 01:56:32,overcast clouds
590,Mwene-Ditu,-7.0,23.45,64.94,39,2,4.65,CD,2021-07-23 02:00:58,clear sky
591,Beitbridge,-22.2167,30.0,50.67,47,0,15.57,ZW,2021-07-23 02:00:59,clear sky
592,Moju,-1.8839,-48.7689,75.22,85,72,2.98,BR,2021-07-23 02:00:59,broken clouds
593,Loandjili,-4.7561,11.8578,69.76,85,9,2.3,CG,2021-07-23 02:01:00,clear sky
594,Suntar,62.1444,117.6319,72.43,63,100,6.04,RU,2021-07-23 02:01:01,overcast clouds
595,Kerrville,30.0474,-99.1403,75.54,84,1,1.99,US,2021-07-23 02:01:01,clear sky
596,Berlevag,70.8578,29.0864,43.39,80,99,25.12,NO,2021-07-23 02:01:01,overcast clouds
597,Ust-Kuyga,70.0167,135.6,64.94,49,9,8.68,RU,2021-07-23 02:01:02,clear sky
598,Fort Dodge,42.4975,-94.168,77.43,69,1,6.91,US,2021-07-23 02:01:02,clear sky
599,Porto Seguro,-16.4497,-39.0647,72.12,68,20,3.44,BR,2021-07-23 01:59:44,few clouds
600,Ornes,66.8689,13.7078,48.31,90,100,6.73,NO,2021-07-23 02:01:03,overcast clouds
601,Bocanda,7.0626,-4.4995,70.29,99,69,4.85,CI,2021-07-23 02:01:04,broken clouds
602,Boyolangu,-8.1181,111.8935,81.07,72,42,6.67,ID,2021-07-23 02:01:04,scattered clouds
603,La Rioja,42.25,-2.5,65.05,26,59,5.41,ES,2021-07-23 02:01:05,broken clouds
604,Conceicao Do Araguaia,-8.2578,-49.2647,74.12,45,0,3.02,BR,2021-07-23 02:01:06,clear sky
605,Necochea,-38.5473,-58.7368,51.04,72,100,9.84,AR,2021-07-23 02:01:06,overcast clouds
606,Avera,33.194,-82.5271,81.72,76,54,3.65,US,2021-07-23 02:01:07,broken clouds
607,Waitati,-45.75,170.5667,54.81,53,7,4.34,NZ,2021-07-23 02:01:07,clear sky
608,Natal,-5.795,-35.2094,73.22,86,27,10.47,BR,2021-07-23 02:01:08,scattered clouds
609,San Cristobal,7.7669,-72.225,64.89,98,100,3.53,VE,2021-07-23 02:01:08,overcast clouds
610,Tuatapere,-46.1333,167.6833,51.82,65,15,5.46,NZ,2021-07-23 02:01:09,few clouds
611,Sokoto,13.0609,5.239,80.87,66,16,13.04,NG,2021-07-23 02:01:09,few clouds
612,Andenes,69.3143,16.1194,46.38,87,90,16.11,NO,2021-07-23 02:01:10,overcast clouds
613,Nanfeng,23.7434,111.7959,90.68,63,1,2.1,CN,2021-07-23 02:01:10,clear sky
614,Kyabe,9.4515,18.9449,67.95,96,98,1.39,TD,2021-07-23 02:01:11,overcast clouds
615,Pangody,65.85,74.4859,58.39,58,100,9.86,RU,2021-07-23 02:01:11,overcast clouds
616,Bondo,3.8146,23.6866,68.22,98,87,2.89,CD,2021-07-23 02:01:11,overcast clouds
617,Puruliya,23.3333,86.3667,82.36,79,78,14.29,IN,2021-07-23 02:01:12,broken clouds
618,Benguela,-12.5763,13.4055,68.02,88,59,0.74,AO,2021-07-23 02:01:12,broken clouds
619,Buin,-33.7333,-70.75,63.73,53,100,2.46,CL,2021-07-23 02:01:13,overcast clouds
620,Smolenka,52.1352,113.4974,73.47,60,3,2.24,RU,2021-07-23 02:01:13,clear sky
621,Tarko-Sale,64.9225,77.785,66.33,63,100,8.37,RU,2021-07-23 02:01:14,overcast clouds
622,Kingman,35.1894,-114.053,98.29,31,88,12.75,US,2021-07-23 01:57:23,overcast clouds
